price,manufacturer,color,had_accident,resold,automatic_transmission
159200,bmd,white,1,1,0
59200,renault,white,0,0,1
24200,bmd,white,0,1,1
56200,bmd,white,0,1,1
102200,renault,red,0,0,1
12200,renault,black,0,1,1
4200,renault,red,0,0,1
57200,renault,white,0,1,1
105200,ford,red,0,1,1
83200,ford,white,1,1,0
22200,toyota,black,1,1,1
113200,bmd,black,1,1,1
116200,renault,red,1,0,1
92200,renault,white,0,1,1
58200,renault,white,0,1,1
27200,ford,white,1,1,1
6200,bmd,red,0,1,1
71200,renault,white,0,1,1
60200,ford,white,0,1,1
137200,bmd,black,1,0,1
230200,bmd,white,1,1,1
87200,ford,black,1,1,1
96200,ford,white,0,1,1
60200,renault,white,1,1,1
106200,toyota,white,1,1,1
21200,renault,white,1,1,1
35200,renault,white,1,0,0
68200,bmd,white,0,1,0
54200,renault,white,0,1,1
189200,volvo,white,1,1,1
112200,renault,white,1,0,0
73200,ford,white,0,1,1
101200,renault,red,0,1,1
84200,bmd,white,0,0,0
51200,renault,red,0,1,1
28200,bmd,black,0,1,0
72200,renault,white,0,1,1
104200,renault,white,1,1,1
116200,renault,white,0,1,0
25200,ford,white,1,0,1
82200,bmd,white,1,1,1
68200,bmd,black,0,1,1
125200,renault,white,0,1,1
26200,renault,white,0,1,0
125200,renault,black,1,1,0
20200,renault,black,0,1,0
115200,ford,white,0,1,0
111200,bmd,white,1,1,1
23200,ford,white,1,0,1
60200,renault,white,0,1,1
24200,renault,white,0,1,1
192200,volvo,white,1,1,1
38200,ford,white,1,1,1
86200,renault,black,1,0,1
3200,renault,white,1,1,1
46200,ford,white,1,0,1
57200,bmd,white,1,0,1
4200,renault,white,1,0,1
212200,bmd,white,1,1,1
297200,volvo,red,1,1,0
124200,renault,white,1,1,1
4200,ford,white,1,0,1
161200,ford,white,0,1,0
20200,renault,white,0,1,1
53200,renault,white,0,1,1
90200,renault,white,1,1,1
9200,renault,white,1,1,1
26200,renault,white,0,0,1
114200,ford,white,1,1,1
79200,renault,white,1,1,1
50200,renault,white,1,1,0
38200,renault,white,1,1,1
3200,bmd,white,0,1,0
9200,renault,white,1,1,1
44200,renault,white,0,1,1
75200,bmd,black,1,1,1
54200,ford,white,1,0,1
32200,ford,red,1,1,1
118200,renault,white,1,0,1
20200,bmd,white,0,1,1
89200,renault,white,0,1,1
83200,renault,white,0,0,1
97200,renault,white,0,1,0
105200,renault,white,0,1,1
28200,ford,black,1,1,1
204200,bmd,white,1,1,1
62200,ford,white,0,1,1
31200,ford,white,1,1,1
20200,renault,white,1,1,1
54200,bmd,white,1,1,1
100200,renault,white,0,1,0
41200,bmd,white,0,1,1
59200,ford,red,1,1,1
173200,ford,white,0,1,1
30200,bmd,red,0,1,1
22200,renault,white,0,1,1
46200,renault,white,1,1,1
11200,bmd,white,0,1,1
4200,ford,white,1,0,1
165200,renault,black,1,1,1
112200,ford,red,0,0,1
28200,renault,white,1,0,0
4200,ford,white,0,1,1
26200,renault,white,0,0,1
70200,renault,red,1,1,1
152200,ford,white,0,1,1
96200,ford,white,0,1,1
87200,renault,black,0,0,1
80200,volvo,white,0,0,1
93200,renault,white,0,1,1
23200,bmd,white,0,0,1
108200,renault,white,1,1,1
34200,toyota,white,1,0,1
35200,renault,black,0,1,1
88200,renault,white,1,0,1
86200,volvo,white,0,0,1
68200,ford,white,0,1,1
5200,renault,white,1,1,1
64200,renault,white,0,1,1
51200,renault,red,0,1,1
19200,ford,white,1,1,1
182200,bmd,white,1,1,1
65200,bmd,red,1,1,1
46200,ford,white,1,0,1
103200,ford,white,0,0,1
8200,volvo,white,0,1,1
84200,bmd,black,1,0,0
78200,renault,black,1,1,1
115200,ford,red,0,1,1
27200,toyota,white,1,1,1
86200,ford,black,1,1,1
31200,ford,white,1,0,0
1200,bmd,white,0,1,1
118200,bmd,black,1,1,1
14200,renault,white,0,1,1
93200,ford,white,0,1,1
25200,renault,white,0,1,1
10200,renault,white,1,1,1
34200,renault,white,0,1,1
250200,toyota,white,0,1,0
88200,renault,white,1,1,1
47200,renault,white,1,1,1
67200,ford,white,0,0,1
4200,renault,white,1,1,1
30200,bmd,white,0,1,1
92200,renault,black,1,0,1
79200,renault,white,1,1,1
245200,toyota,white,0,0,1
96200,bmd,white,1,0,1
1200,renault,red,0,1,1
116200,bmd,white,1,1,1
45200,renault,red,1,1,1
16200,bmd,white,0,1,1
2200,ford,white,1,0,1
57200,renault,red,0,0,1
97200,renault,black,0,1,1
110200,renault,black,0,1,0
157200,renault,black,0,1,1
49200,ford,white,0,1,0
32200,ford,white,0,1,1
43200,renault,white,0,1,1
34200,bmd,red,0,1,1
16200,bmd,white,0,1,1
72200,renault,black,1,0,1
35200,renault,white,1,1,1
122200,renault,black,0,1,1
72200,ford,red,1,1,1
41200,ford,white,0,1,1
11200,renault,red,1,1,0
117200,ford,white,0,1,1
109200,renault,white,0,1,1
78200,ford,white,0,1,0
141200,bmd,red,1,0,1
163200,bmd,red,1,1,1
25200,renault,white,0,1,0
21200,renault,white,0,1,0
32200,renault,white,0,1,0
165200,ford,white,0,1,1
18200,renault,white,0,1,1
23200,renault,white,0,0,1
113200,toyota,white,1,1,1
106200,renault,white,0,1,0
63200,ford,red,1,0,1
63200,bmd,white,0,1,1
195200,toyota,black,0,1,1
72200,ford,black,1,0,1
28200,renault,black,1,1,1
32200,volvo,white,0,0,0
103200,renault,black,1,0,1
83200,bmd,black,1,1,0
57200,renault,white,1,0,1
57200,bmd,white,0,1,1
73200,renault,red,0,1,1
47200,bmd,red,1,1,1
38200,renault,black,1,1,1
40200,renault,white,0,0,0
25200,renault,white,1,1,1
145200,bmd,white,0,1,1
32200,bmd,white,0,1,1
109200,toyota,black,1,1,0
84200,renault,black,0,0,1
61200,renault,black,1,1,1
70200,renault,black,1,1,1
6200,ford,red,1,1,1
33200,renault,white,1,1,0
65200,renault,white,1,1,0
80200,renault,white,1,0,0
66200,renault,black,1,1,1
11200,ford,white,1,1,0
28200,renault,white,1,1,1
51200,renault,white,0,1,1
13200,renault,white,0,0,1
11200,renault,white,1,1,1
114200,bmd,black,0,1,1
26200,renault,red,1,1,1
113200,renault,red,0,0,1
25200,renault,white,0,0,1
84200,renault,white,0,1,0
51200,ford,white,1,1,0
28200,bmd,red,0,1,1
56200,volvo,black,0,1,1
113200,ford,white,0,1,0
73200,ford,black,0,1,1
100200,bmd,black,1,1,0
2200,ford,black,1,1,1
114200,renault,red,0,1,1
27200,bmd,black,0,1,1
13200,bmd,black,0,1,1
31200,renault,white,1,1,1
108200,bmd,white,0,0,1
6200,renault,white,0,1,0
46200,renault,white,1,0,1
31200,ford,white,1,1,0
61200,bmd,white,0,1,1
7200,renault,white,1,1,0
85200,bmd,red,1,1,1
94200,renault,red,0,0,1
3200,renault,black,1,1,1
83200,ford,white,0,1,1
11200,ford,red,1,1,1
24200,ford,white,0,1,1
25200,renault,white,0,1,1
107200,renault,red,0,1,1
74200,bmd,white,1,1,1
145200,ford,black,0,1,1
203200,toyota,white,0,0,0
3200,bmd,white,0,1,1
100200,bmd,white,1,1,1
57200,ford,white,0,0,1
71200,ford,white,1,1,0
104200,renault,white,0,1,1
38200,bmd,white,0,1,1
23200,bmd,black,0,1,0
143200,bmd,black,1,1,1
17200,renault,red,1,1,1
49200,renault,red,1,1,1
82200,ford,white,0,1,1
75200,renault,white,0,1,1
66200,ford,white,0,1,1
12200,renault,white,0,1,1
125200,ford,black,1,1,1
20200,ford,white,1,0,0
83200,ford,white,1,1,1
13200,bmd,white,0,0,1
1200,renault,red,1,1,0
54200,renault,black,1,1,1
20200,ford,white,1,0,1
159200,ford,white,0,0,1
26200,renault,white,1,1,1
16200,ford,white,1,1,1
18200,renault,white,1,1,1
12200,renault,red,0,1,1
236200,renault,red,0,0,1
65200,renault,white,0,1,1
18200,renault,red,1,1,1
35200,renault,white,1,0,1
33200,bmd,white,0,1,1
67200,ford,red,0,1,1
26200,ford,white,1,1,1
84200,toyota,white,1,1,1
133200,bmd,red,1,1,1
21200,renault,white,0,1,1
36200,renault,white,1,0,1
63200,bmd,white,1,1,1
8200,bmd,white,0,1,1
77200,ford,black,1,1,1
159200,ford,white,0,1,1
68200,bmd,white,1,0,1
68200,volvo,black,0,1,1
210200,ford,white,0,1,1
81200,bmd,white,1,0,1
90200,renault,white,0,0,1
40200,ford,white,1,0,1
2200,ford,red,1,0,1
101200,renault,white,1,0,1
103200,bmd,white,1,1,1
33200,ford,black,1,0,1
183200,toyota,white,0,1,1
37200,renault,white,1,1,1
46200,renault,white,0,1,1
233200,bmd,white,1,0,1
43200,renault,white,0,1,1
87200,renault,red,1,1,1
66200,volvo,white,0,1,1
29200,renault,white,0,1,0
130200,ford,white,0,0,1
104200,renault,white,1,1,1
120200,ford,white,0,1,1
10200,ford,red,1,1,1
118200,bmd,red,1,0,1
101200,renault,white,0,1,1
8200,bmd,white,0,0,1
19200,bmd,red,0,1,1
14200,renault,red,1,0,1
11200,renault,white,0,1,1
50200,renault,white,0,1,1
177200,volvo,white,1,1,1
2200,renault,black,1,1,1
40200,renault,white,0,1,0
76200,bmd,white,1,1,1
67200,ford,white,0,1,1
78200,renault,white,0,1,1
52200,renault,white,0,0,1
8200,renault,red,1,0,1
142200,ford,white,0,0,1
30200,renault,white,1,1,1
41200,renault,red,0,1,1
88200,bmd,red,1,1,1
35200,renault,white,1,1,1
104200,renault,white,0,0,1
153200,bmd,white,1,1,1
128200,renault,red,0,0,1
161200,bmd,black,1,0,1
68200,ford,white,0,0,1
27200,bmd,white,0,1,1
80200,renault,white,1,1,0
128200,renault,white,0,0,1
25200,renault,white,1,1,1
65200,renault,red,1,1,1
52200,bmd,white,1,1,1
45200,ford,white,0,1,1
7200,bmd,red,0,1,1
12200,renault,red,0,1,0
88200,toyota,white,1,1,0
34200,renault,white,1,1,1
167200,toyota,white,0,1,1
16200,bmd,white,0,1,1
66200,renault,white,1,1,1
54200,bmd,white,0,1,1
7200,ford,white,1,0,1
105200,volvo,black,1,1,0
44200,renault,black,1,1,0
218200,volvo,black,1,0,1
71200,bmd,white,1,0,1
42200,ford,white,1,1,0
13200,renault,red,0,1,1
94200,ford,white,0,1,0
237200,renault,red,0,1,0
39200,ford,red,0,1,1
312200,ford,white,0,1,1
146200,renault,white,1,0,1
130200,bmd,white,0,1,1
33200,bmd,white,0,1,1
96200,bmd,red,0,1,1
40200,bmd,white,0,1,1
81200,ford,white,0,1,1
44200,renault,white,0,1,1
58200,renault,red,0,1,1
39200,bmd,white,1,1,1
23200,renault,white,1,1,1
145200,ford,white,0,0,1
11200,ford,white,1,0,1
24200,bmd,white,0,1,1
112200,bmd,white,1,1,1
55200,ford,black,0,1,1
51200,bmd,red,0,0,1
126200,renault,red,0,1,1
21200,renault,white,0,1,1
115200,ford,white,1,0,1
60200,bmd,white,0,0,1
21200,bmd,white,0,1,0
8200,renault,white,0,1,1
87200,renault,white,1,0,1
44200,renault,red,1,1,1
129200,renault,white,1,1,1
102200,renault,white,0,1,1
11200,renault,black,1,0,0
31200,renault,white,0,1,1
13200,bmd,white,0,1,1
11200,ford,white,1,1,1
18200,renault,white,1,1,1
24200,ford,white,1,1,1
14200,ford,white,1,1,1
223200,ford,white,0,0,1
8200,renault,white,0,1,0
8200,renault,white,1,1,1
12200,renault,black,0,1,1
35200,renault,red,1,1,1
8200,renault,red,0,1,1
71200,renault,white,1,1,1
60200,renault,white,1,1,1
68200,ford,white,1,1,1
60200,ford,white,0,1,1
24200,bmd,white,0,0,1
49200,volvo,white,0,1,1
16200,ford,black,1,1,1
103200,bmd,white,1,1,1
12200,bmd,white,0,0,1
72200,bmd,white,0,1,1
17200,renault,white,1,1,1
67200,renault,white,1,0,0
76200,ford,black,0,1,1
40200,renault,white,1,1,0
148200,bmd,white,1,0,1
31200,bmd,white,0,1,0
115200,bmd,white,1,1,1
128200,renault,black,0,0,1
21200,renault,red,1,1,1
48200,ford,white,1,1,1
73200,ford,white,0,1,0
22200,ford,white,1,1,1
38200,ford,black,1,1,1
100200,renault,black,1,0,1
64200,renault,white,0,1,1
156200,ford,black,0,0,1
12200,renault,white,1,1,1
32200,renault,white,1,0,1
123200,ford,black,1,1,0
64200,renault,white,0,1,1
50200,renault,red,1,0,1
151200,toyota,white,0,1,1
76200,bmd,white,0,1,0
38200,bmd,white,0,1,1
66200,renault,black,1,1,0
138200,volvo,white,1,1,1
128200,renault,white,1,1,1
99200,ford,white,0,1,0
53200,renault,white,0,0,1
80200,renault,white,1,0,1
151200,bmd,white,1,1,1
82200,renault,white,0,1,0
29200,renault,black,0,0,1
63200,renault,black,0,1,1
6200,ford,white,1,1,1
76200,ford,white,1,0,1
17200,volvo,white,0,1,0
171200,bmd,black,1,1,1
3200,renault,white,1,0,1
29200,renault,black,0,1,1
29200,renault,white,0,1,1
46200,renault,white,0,1,0
94200,renault,white,1,1,1
2200,renault,white,0,1,1
68200,renault,red,0,0,1
73200,renault,white,0,0,1
45200,bmd,red,0,1,1
89200,renault,white,1,1,1
228200,bmd,white,1,1,1
12200,renault,white,1,1,1
12200,renault,white,0,1,1
113200,renault,red,0,0,1
53200,ford,red,1,1,1
14200,renault,white,1,1,1
110200,bmd,white,1,0,1
19200,renault,white,1,1,1
94200,bmd,red,1,1,0
80200,renault,white,1,1,1
13200,renault,red,1,1,1
2200,bmd,white,0,1,1
44200,ford,white,1,1,1
93200,renault,white,1,0,1
63200,renault,white,0,0,1
20200,ford,black,0,1,0
75200,bmd,white,1,0,1
4200,bmd,white,0,1,1
97200,renault,white,0,1,1
3200,renault,white,1,0,0
30200,bmd,black,1,0,1
16200,renault,white,0,1,1
49200,renault,white,1,1,1
50200,renault,white,1,0,1
13200,renault,white,1,1,1
36200,renault,white,1,1,1
113200,bmd,white,1,0,1
129200,ford,white,0,1,0
4200,renault,white,1,0,0
6200,ford,white,1,1,0
33200,bmd,red,0,1,1
10200,bmd,white,0,0,0
18200,bmd,red,0,1,1
74200,renault,white,1,1,0
49200,bmd,black,0,1,1
77200,bmd,white,0,1,0
60200,renault,white,0,1,0
63200,renault,black,1,1,1
31200,renault,white,0,0,0
23200,renault,white,0,1,1
97200,volvo,white,0,1,1
127200,renault,red,0,1,1
31200,renault,red,0,0,1
28200,ford,red,1,1,1
2200,renault,white,1,1,1
127200,renault,white,1,1,1
108200,bmd,black,1,1,1
133200,renault,white,0,1,1
125200,renault,red,1,1,1
105200,renault,black,1,1,0
33200,renault,red,0,0,1
55200,renault,white,1,1,0
169200,ford,black,0,0,1
131200,bmd,white,1,1,1
51200,ford,black,0,1,1
19200,toyota,white,1,1,1
7200,renault,white,1,1,1
48200,renault,black,1,1,1
47200,renault,red,0,0,1
193200,ford,white,0,1,0
65200,volvo,red,0,1,1
60200,bmd,red,1,0,1
107200,toyota,white,1,1,1
41200,ford,white,1,0,0
48200,renault,white,1,0,0
126200,bmd,red,1,0,1
93200,renault,white,0,0,1
114200,renault,white,1,1,1
159200,volvo,red,0,0,1
29200,ford,black,1,1,1
203200,volvo,black,1,1,0
226200,bmd,black,1,1,1
168200,bmd,white,1,1,1
61200,renault,red,0,1,1
170200,renault,white,1,1,1
36200,renault,black,1,1,1
15200,renault,red,0,1,1
47200,ford,red,1,1,0
67200,renault,white,0,1,0
67200,ford,white,1,1,1
9200,renault,white,1,1,0
82200,bmd,black,1,1,1
60200,bmd,white,1,1,1
24200,renault,white,0,1,1
2200,renault,black,0,1,1
139200,bmd,red,1,1,1
27200,bmd,white,0,0,1
231200,renault,white,1,0,1
56200,renault,red,0,0,1
61200,bmd,black,0,1,1
32200,renault,black,0,0,1
84200,renault,white,1,1,0
100200,renault,white,0,1,1
27200,toyota,red,1,1,1
55200,renault,white,0,0,1
108200,renault,white,1,0,1
66200,ford,white,0,1,1
71200,ford,white,0,0,1
115200,bmd,white,1,1,1
41200,bmd,white,0,0,1
13200,renault,white,1,0,1
162200,ford,white,0,1,1
16200,bmd,white,0,0,1
76200,renault,red,0,1,1
78200,bmd,red,1,0,0
14200,ford,white,1,1,1
111200,renault,white,0,1,1
97200,renault,white,0,1,1
29200,ford,white,1,1,1
29200,bmd,white,1,1,1
11200,ford,white,1,1,1
125200,bmd,white,1,1,1
71200,renault,white,0,1,1
62200,renault,white,0,1,1
30200,renault,red,0,1,0
79200,ford,white,0,1,0
75200,bmd,red,1,0,1
102200,ford,white,1,1,1
12200,renault,black,1,1,1
157200,ford,white,0,0,1
3200,renault,white,1,1,0
122200,renault,white,0,1,0
143200,bmd,white,1,0,1
9200,renault,white,1,1,0
56200,renault,white,1,1,0
3200,bmd,black,0,1,1
10200,renault,red,1,1,1
64200,bmd,white,1,1,1
14200,renault,black,0,1,1
20200,renault,white,1,1,1
116200,renault,white,0,1,1
28200,ford,white,1,1,1
46200,ford,white,1,0,1
93200,ford,white,1,1,1
46200,renault,white,0,1,1
9200,bmd,black,0,1,1
13200,renault,white,1,1,1
89200,bmd,red,0,1,0
64200,renault,white,1,1,1
82200,renault,white,1,0,1
12200,renault,white,0,0,1
151200,bmd,red,1,0,1
54200,renault,white,1,1,1
80200,ford,white,0,1,0
152200,renault,red,0,1,1
10200,bmd,white,0,1,1
58200,renault,white,1,1,0
37200,bmd,white,0,1,1
156200,ford,white,0,1,1
62200,ford,white,0,1,1
37200,renault,white,1,1,1
22200,renault,white,0,0,1
31200,renault,white,0,0,1
62200,renault,red,1,1,1
128200,renault,white,1,1,0
86200,bmd,black,0,1,0
120200,bmd,white,1,1,1
94200,ford,white,1,1,1
4200,renault,white,0,1,1
68200,renault,red,1,1,1
11200,renault,red,0,0,0
44200,renault,white,1,1,1
25200,renault,black,0,0,1
36200,renault,white,0,1,1
97200,ford,white,0,1,0
106200,ford,black,1,0,1
14200,renault,black,0,1,1
10200,renault,white,0,1,1
40200,ford,red,1,1,1
79200,renault,white,1,0,1
26200,ford,white,1,1,1
41200,bmd,white,0,0,1
122200,ford,white,0,0,1
49200,bmd,white,0,0,0
97200,bmd,red,1,1,1
34200,bmd,white,0,1,0
122200,renault,black,1,1,1
37200,renault,white,0,0,1
12200,bmd,red,1,0,1
31200,renault,white,0,0,1
138200,renault,white,1,1,1
158200,bmd,white,1,1,1
95200,renault,white,0,1,1
36200,bmd,white,0,1,1
33200,renault,white,0,1,1
26200,renault,white,0,1,1
3200,renault,red,1,1,1
49200,ford,red,1,1,1
24200,renault,white,1,1,1
11200,bmd,white,0,1,1
22200,renault,black,0,1,0
34200,renault,white,0,0,1
92200,bmd,white,1,1,1
43200,bmd,white,1,1,1
160200,bmd,red,1,0,1
87200,ford,white,0,1,1
77200,renault,white,0,0,0
35200,ford,white,1,1,0
17200,bmd,white,0,1,0
11200,renault,white,1,0,1
26200,renault,white,1,1,1
77200,renault,white,1,1,1
18200,renault,white,0,1,0
170200,bmd,red,1,1,1
79200,renault,black,1,0,1
10200,ford,white,1,1,1
44200,renault,black,1,0,0
82200,bmd,white,1,1,1
154200,toyota,white,0,1,1
35200,ford,white,1,1,1
33200,bmd,white,0,1,1
77200,renault,white,1,1,1
67200,renault,white,0,1,1
18200,renault,black,0,1,1
58200,renault,white,1,1,1
13200,renault,white,1,0,1
128200,ford,white,1,1,1
44200,renault,black,0,0,0
112200,toyota,white,1,1,1
87200,renault,white,0,1,1
43200,ford,black,1,1,1
12200,renault,red,1,1,0
80200,ford,white,0,1,0
67200,renault,white,1,1,1
69200,bmd,red,1,0,0
87200,bmd,white,0,1,1
38200,ford,white,1,1,1
91200,ford,red,1,0,1
101200,bmd,red,1,1,1
63200,renault,white,1,1,1
60200,renault,white,1,0,1
37200,renault,white,1,1,1
24200,renault,red,0,1,1
54200,renault,red,0,1,1
55200,renault,white,1,1,1
23200,bmd,white,0,1,1
17200,renault,white,1,0,1
39200,renault,white,1,0,0
145200,volvo,white,1,1,1
67200,renault,white,1,1,1
3200,bmd,white,0,1,1
80200,ford,white,0,0,1
93200,ford,white,0,1,0
58200,bmd,red,1,1,1
66200,ford,white,1,1,0
24200,renault,black,0,1,1
134200,ford,white,0,1,1
20200,renault,white,0,1,1
71200,ford,white,0,1,1
17200,renault,black,0,0,1
199200,toyota,white,0,0,1
37200,bmd,white,1,1,1
60200,renault,white,1,1,1
150200,bmd,white,1,1,1
26200,renault,white,1,0,1
139200,bmd,white,1,1,0
18200,renault,red,1,1,1
29200,renault,white,1,0,1
31200,renault,red,1,1,1
150200,ford,white,0,1,1
49200,ford,white,1,1,1
5200,bmd,white,0,1,0
106200,renault,white,0,1,1
69200,renault,white,1,1,1
9200,ford,white,1,1,0
145200,renault,black,0,1,0
32200,renault,red,0,1,1
123200,renault,white,0,1,1
62200,renault,red,1,0,1
16200,renault,white,1,0,1
112200,volvo,red,1,1,1
46200,renault,white,0,1,0
110200,renault,white,1,1,1
61200,ford,white,1,1,1
55200,renault,white,1,1,1
22200,renault,white,0,1,1
4200,ford,white,1,1,1
56200,bmd,red,0,1,1
29200,volvo,white,0,1,0
22200,renault,white,1,0,1
53200,ford,black,1,0,1
54200,ford,red,1,0,0
65200,ford,white,0,1,0
113200,bmd,white,1,1,1
24200,renault,black,1,1,1
36200,bmd,white,0,1,1
12200,renault,white,1,1,1
10200,renault,red,0,1,0
39200,renault,white,0,1,1
117200,bmd,white,0,1,1
19200,renault,white,0,1,1
31200,ford,black,1,0,1
32200,renault,red,0,1,1
74200,bmd,white,1,1,0
24200,ford,black,1,1,1
56200,bmd,white,1,1,1
71200,renault,black,0,0,1
88200,ford,black,0,1,1
24200,ford,white,1,0,1
3200,bmd,white,0,0,1
89200,bmd,white,1,0,1
46200,bmd,red,1,1,1
3200,renault,white,1,0,1
4200,renault,white,0,1,1
101200,renault,white,1,1,1
5200,renault,white,0,0,1
10200,ford,white,1,0,1
108200,bmd,white,1,1,1
38200,bmd,white,1,1,1
79200,renault,white,1,0,1
95200,renault,black,1,1,0
130200,toyota,white,0,1,1
102200,bmd,red,1,1,1
71200,ford,black,1,1,1
42200,renault,white,0,1,0
8200,renault,white,1,1,1
4200,renault,white,1,1,1
58200,ford,white,1,1,1
20200,renault,black,0,1,1
46200,bmd,white,1,1,0
21200,ford,white,1,0,1
17200,renault,white,1,1,1
6200,ford,white,1,0,1
94200,renault,black,1,1,1
57200,renault,white,1,0,1
127200,renault,red,0,1,1
143200,renault,black,1,1,0
115200,renault,white,0,1,1
67200,ford,white,0,0,1
55200,renault,white,1,1,0
86200,bmd,white,1,0,1
100200,renault,red,0,1,1
119200,renault,red,0,1,1
170200,bmd,white,1,1,1
10200,renault,white,0,0,1
8200,renault,white,1,1,0
82200,renault,black,0,1,0
48200,renault,black,0,0,1
72200,ford,white,0,1,1
138200,renault,white,1,1,1
94200,renault,white,0,1,1
166200,bmd,white,1,1,1
47200,renault,black,1,0,1
116200,bmd,white,0,0,1
9200,renault,black,1,0,1
33200,renault,white,1,1,1
88200,toyota,white,1,0,1
103200,renault,white,0,0,1
215200,bmd,red,1,1,1
53200,renault,black,1,1,0
115200,ford,red,0,1,1
2200,ford,black,1,1,1
15200,renault,white,0,1,1
29200,renault,white,0,1,1
165200,bmd,white,1,1,1
1200,renault,white,1,1,1
34200,renault,white,1,1,1
29200,ford,white,1,0,1
49200,renault,white,1,0,0
20200,renault,white,1,1,1
4200,renault,white,1,1,0
13200,toyota,white,1,1,1
39200,ford,white,0,1,1
51200,bmd,black,0,1,0
36200,renault,red,0,1,1
109200,bmd,red,1,1,1
152200,ford,black,0,1,1
83200,renault,red,0,0,1
42200,renault,black,0,1,1
48200,renault,red,1,1,0
4200,volvo,white,0,1,1
58200,renault,red,1,1,1
51200,ford,white,1,1,1
280200,ford,white,0,1,1
23200,renault,white,1,1,1
59200,ford,black,0,1,0
36200,renault,white,0,1,1
51200,renault,white,1,1,1
3200,bmd,white,0,1,1
29200,ford,white,1,1,1
54200,ford,white,0,0,1
36200,ford,white,1,1,1
153200,volvo,white,1,0,1
146200,ford,white,0,1,1
120200,bmd,white,1,1,1
121200,ford,white,0,0,1
100200,renault,white,1,0,0
94200,bmd,white,0,1,1
82200,renault,black,0,1,1
138200,renault,white,1,1,1
89200,bmd,black,1,1,1
37200,renault,white,0,1,1
48200,renault,white,0,1,1
53200,ford,red,0,1,1
41200,ford,white,1,0,1
110200,renault,red,0,0,1
9200,renault,red,0,1,1
125200,bmd,black,1,1,1
40200,bmd,white,1,1,1
72200,renault,red,0,0,1
33200,ford,black,1,1,1
192200,renault,white,0,1,1
37200,bmd,white,0,0,1
122200,ford,white,1,1,1
98200,renault,white,0,1,1
48200,renault,white,1,1,1
115200,toyota,red,1,1,0
135200,ford,red,0,1,0
91200,renault,white,1,1,1
26200,renault,white,0,1,1
25200,renault,red,0,1,1
32200,renault,white,0,1,1
36200,bmd,white,0,0,0
23200,renault,white,1,1,0
37200,bmd,black,0,1,1
82200,renault,white,0,0,1
33200,renault,white,0,0,1
22200,renault,white,1,1,1
69200,bmd,white,0,1,0
39200,renault,black,0,1,1
147200,bmd,red,1,0,1
44200,renault,black,0,1,0
81200,bmd,black,1,1,1
82200,ford,white,0,1,1
130200,bmd,red,1,0,1
151200,ford,white,0,1,1
13200,bmd,black,0,0,1
160200,volvo,white,1,1,1
37200,bmd,red,0,0,1
14200,renault,red,1,1,1
82200,renault,white,0,0,1
22200,ford,white,1,1,1
6200,ford,white,1,1,1
72200,bmd,white,1,1,1
91200,renault,white,1,1,1
44200,bmd,red,0,1,1
67200,bmd,white,1,1,1
14200,ford,white,1,1,1
95200,renault,red,1,1,1
53200,ford,white,1,1,1
30200,ford,white,1,1,1
2200,bmd,white,0,1,1
30200,renault,white,1,1,0
57200,renault,white,0,0,1
75200,volvo,white,0,1,0
79200,bmd,white,0,1,0
40200,renault,white,1,1,1
168200,renault,white,0,1,1
150200,bmd,white,1,1,1
21200,renault,white,0,1,0
108200,bmd,black,1,1,1
153200,bmd,white,1,1,1
91200,ford,red,0,1,0
97200,renault,white,1,0,1
208200,ford,white,0,0,0
37200,renault,white,0,1,1
10200,renault,white,0,1,1
46200,renault,white,1,1,1
2200,renault,white,0,1,1
96200,ford,red,0,1,1
30200,renault,white,0,1,0
19200,ford,white,0,1,1
28200,bmd,white,0,1,1
14200,bmd,white,1,0,1
73200,bmd,white,0,1,1
41200,ford,white,1,1,1
203200,toyota,white,0,1,1
179200,renault,red,1,1,0
211200,toyota,white,0,1,0
109200,renault,white,1,1,1
21200,renault,black,0,0,1
2200,ford,white,1,1,1
80200,ford,black,1,1,0
12200,renault,white,1,1,1
25200,renault,red,0,1,1
64200,renault,red,0,1,1
104200,renault,white,0,1,1
128200,ford,black,0,1,1
176200,ford,black,0,1,0
68200,ford,black,0,1,0
181200,renault,white,0,1,1
46200,renault,white,1,0,1
184200,renault,white,1,1,1
58200,renault,red,1,1,1
171200,bmd,white,1,1,1
65200,renault,red,1,0,1
198200,toyota,white,0,1,0
47200,renault,white,0,1,1
97200,renault,black,1,1,1
25200,ford,white,1,0,1
12200,renault,black,0,1,1
1200,renault,white,0,0,1
75200,renault,white,1,1,0
145200,toyota,white,0,1,1
9200,renault,white,0,1,1
27200,renault,white,1,1,0
90200,renault,red,0,1,1
55200,renault,red,0,1,1
51200,renault,white,0,1,0
33200,renault,white,1,1,1
1200,renault,white,0,1,1
26200,bmd,white,0,0,1
69200,renault,white,1,1,0
127200,ford,red,0,0,1
160200,ford,white,0,0,1
114200,toyota,white,0,1,1
145200,bmd,white,1,0,1
74200,renault,black,1,0,1
14200,renault,white,1,1,1
79200,renault,red,0,1,1
84200,bmd,red,1,0,1
6200,renault,red,0,1,1
16200,renault,white,1,1,1
135200,renault,red,1,0,1
89200,renault,red,0,1,1
51200,renault,white,1,1,1
15200,bmd,red,0,0,0
45200,ford,white,0,1,1
10200,renault,white,1,0,1
16200,ford,white,1,1,0
57200,bmd,white,0,1,1
